"plot","LAI","date","percentN","bgm2.areascaled","agm2.core.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","agm2.allom","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","agm2.allom.new","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.areascaled","rhizm2.core.stemscaled","chlorophyll","year","mo","site"
"s2",NA,2015-07-29,0.9360317,2050.822,592.7086,1460.55,420.7088,104.9585,366.013,1907.092,189.4561,658.8958,2780.864,NA,NA,NA,NA,NA,NA,NA,2015,7,"fluxa"
"s2",NA,2015-08-05,0.9249206,1739.991,473.9887,1521.94,416.2025,114.8151,457.3173,1930.859,204.7859,811.566,2813.494,NA,NA,NA,NA,NA,NA,NA,2015,8,"fluxa"
"s2",NA,2015-08-12,0.9138095,1429.161,355.2688,1583.33,411.6963,124.6718,548.6217,1954.626,220.1156,964.2362,2846.124,NA,NA,NA,NA,NA,NA,NA,2015,8,"fluxa"
"s2",NA,2015-08-19,0.9026984,1118.331,236.5489,1644.72,407.19,134.5284,639.926,1978.393,235.4453,1116.906,2878.755,NA,NA,NA,NA,NA,NA,NA,2015,8,"fluxa"
"s2",NA,2015-08-26,0.8915873,807.5007,117.8291,1706.11,402.6838,144.385,731.2303,2002.16,250.7751,1269.577,2911.385,NA,NA,NA,NA,NA,NA,NA,2015,8,"fluxa"
"s2",NA,2015-09-02,0.9411111,1032.568,180.2974,1766.276,413.0178,162.8267,806.5145,2025.927,275.825,1368.55,2944.015,NA,NA,NA,NA,NA,NA,NA,2015,9,"fluxa"
"s2",NA,2015-09-09,1.000741,1346.951,272.9637,1826.237,425.8252,182.6993,879.1286,2049.693,302.495,1458.573,2976.645,NA,NA,NA,NA,NA,NA,NA,2015,9,"fluxa"
"s2",NA,2015-09-16,1.06037,1661.335,365.6301,1886.199,438.6326,202.5719,951.7427,2073.46,329.165,1548.596,3009.276,NA,NA,NA,NA,NA,NA,NA,2015,9,"fluxa"
"s2",NA,2015-09-23,1.12,1975.718,458.2964,1946.16,451.44,222.4445,1024.357,2097.227,355.8349,1638.62,3041.906,NA,NA,NA,NA,NA,NA,NA,2015,9,"fluxa"
"s2",NA,2015-09-30,NA,2049.835,440.754,1933.568,420.64,212.1118,1036.207,2120.994,340.1811,1663.127,3074.536,NA,NA,NA,NA,NA,NA,NA,2015,9,"fluxa"
"s2",NA,2015-10-07,NA,2123.952,423.2115,1920.976,389.84,201.7791,1048.056,2144.761,324.5273,1687.634,3107.167,NA,NA,NA,NA,NA,NA,NA,2015,10,"fluxa"
"s2",NA,2015-10-14,NA,2198.069,405.6691,1908.384,359.04,191.4464,1059.906,2168.528,308.8734,1712.141,3139.797,NA,NA,NA,NA,NA,NA,NA,2015,10,"fluxa"
"s2",NA,2015-10-21,NA,2272.185,388.1266,1895.792,328.24,181.1137,1071.756,2192.295,293.2196,1736.648,3172.427,NA,NA,NA,NA,NA,NA,NA,2015,10,"fluxa"
"s2",NA,2015-10-28,NA,2346.302,370.5842,1883.2,297.44,170.781,1083.606,2216.061,277.5658,1761.155,3205.057,NA,NA,NA,NA,NA,NA,NA,2015,10,"fluxa"
"s2",NA,2015-11-04,NA,2320.275,356.5693,1862.31,286.1913,191.6694,1451.862,2239.828,298.2912,2232.986,3237.688,NA,NA,NA,NA,NA,NA,NA,2015,11,"fluxa"
"s2",NA,2015-11-11,NA,2294.247,342.5544,1841.419,274.9426,212.5578,1820.118,2263.595,319.0167,2704.818,3270.318,NA,NA,NA,NA,NA,NA,NA,2015,11,"fluxa"
"s2",NA,2015-11-18,NA,2268.219,328.5395,1820.529,263.6939,233.4463,2188.374,2287.362,339.7422,3176.649,3302.948,NA,NA,NA,NA,NA,NA,NA,2015,11,"fluxa"
"s2",NA,2015-11-25,NA,2154.326,315.8701,1663.179,242.3703,224.2632,2263.768,2388.947,323.4077,3262.88,3441.587,NA,NA,NA,NA,NA,NA,NA,2015,11,"fluxa"
"s2",NA,2015-12-02,NA,2005.286,303.739,1451.246,217.0168,203.0517,2222.018,2521.66,292.2493,3194.869,3622.63,NA,NA,NA,NA,NA,NA,NA,2015,12,"fluxa"
"s2",NA,2015-12-09,NA,1856.245,291.6078,1239.314,191.6632,181.8401,2180.267,2654.373,261.0909,3126.859,3803.673,NA,NA,NA,NA,NA,NA,NA,2015,12,"fluxa"
"s2",NA,2015-12-16,NA,1707.205,279.4766,1027.381,166.3097,160.6285,2138.517,2787.086,229.9325,3058.849,3984.716,NA,NA,NA,NA,NA,NA,NA,2015,12,"fluxa"
"s2",NA,2015-12-23,NA,1580.16,263.624,869.72,144.84,143.5622,2044.673,2788.665,206.9439,2936.118,4002.673,NA,NA,NA,NA,NA,NA,NA,2015,12,"fluxa"
"s2",NA,2015-12-30,NA,1508.102,238.4676,847.74,133.08,136.8589,1820.595,2462.412,204.3799,2676.586,3612.913,NA,NA,NA,NA,NA,NA,NA,2015,12,"fluxa"
"s2",NA,2016-01-06,NA,1436.044,213.3113,825.76,121.32,130.1556,1596.517,2136.158,201.816,2417.054,3223.153,NA,NA,NA,NA,NA,NA,NA,2016,1,"fluxa"
"s2",NA,2016-01-13,NA,1363.986,188.1549,803.78,109.56,123.4523,1372.438,1809.905,199.252,2157.522,2833.394,NA,NA,NA,NA,NA,NA,NA,2016,1,"fluxa"
"s2",NA,2016-01-20,NA,1291.928,162.9986,781.8,97.8,116.749,1148.36,1483.652,196.688,1897.99,2443.634,NA,NA,NA,NA,NA,NA,NA,2016,1,"fluxa"
"s2",NA,2016-01-27,NA,1218.469,139.8371,764.3667,87.66833,112.9574,981.2529,1247.519,197.2746,1712.967,2176.689,NA,NA,NA,NA,NA,NA,NA,2016,1,"fluxa"
"s2",NA,2016-02-03,NA,1136.604,128.6446,774.2133,87.30667,126.6357,1155.969,1552.115,216.764,1974.995,2646.633,NA,NA,NA,NA,NA,NA,NA,2016,2,"fluxa"
"s2",NA,2016-02-10,NA,1054.74,117.4522,784.06,86.945,140.3141,1330.685,1856.71,236.2534,2237.023,3116.576,NA,NA,NA,NA,NA,NA,NA,2016,2,"fluxa"
"s2",NA,2016-02-17,NA,972.8749,106.2597,793.9067,86.58333,153.9924,1505.401,2161.305,255.7428,2499.05,3586.52,NA,NA,NA,NA,NA,NA,NA,2016,2,"fluxa"
"s2",NA,2016-02-24,NA,976.2097,105.5288,819.145,88.55,156.2225,1601.82,2224.015,260.6612,2679.242,3710.781,NA,NA,NA,NA,NA,NA,NA,2016,2,"fluxa"
"s2",NA,2016-03-02,NA,1013.624,108.9824,850.54,91.448,153.8734,1666.92,2189.971,259.7512,2826.698,3696.77,NA,NA,NA,NA,NA,NA,NA,2016,3,"fluxa"
"s2",NA,2016-03-09,NA,1051.039,112.4361,881.935,94.346,151.5242,1732.02,2155.927,258.8412,2974.155,3682.759,NA,NA,NA,NA,NA,NA,NA,2016,3,"fluxa"
"s2",NA,2016-03-16,NA,1088.454,115.8898,913.33,97.244,149.1751,1797.12,2121.883,257.9313,3121.611,3668.747,NA,NA,NA,NA,NA,NA,NA,2016,3,"fluxa"
"s2",NA,2016-03-23,NA,1125.869,119.3435,944.725,100.142,146.8259,1862.22,2087.839,257.0213,3269.068,3654.736,NA,NA,NA,NA,NA,NA,NA,2016,3,"fluxa"
"s2",NA,2016-03-30,NA,1163.283,122.7971,976.12,103.04,144.4768,1927.32,2053.795,256.1113,3416.524,3640.725,NA,NA,NA,NA,NA,NA,NA,2016,3,"fluxa"
"s2",NA,2016-04-06,NA,1312.394,124.1676,1037.04,99.51,144.392,1925.829,2020.725,252.0549,3361.812,3530.029,NA,NA,NA,NA,NA,NA,NA,2016,4,"fluxa"
"s2",NA,2016-04-13,NA,1461.505,125.5381,1097.96,95.98,144.3072,1924.337,1987.654,247.9985,3307.1,3419.333,NA,NA,NA,NA,NA,NA,NA,2016,4,"fluxa"
"s2",NA,2016-04-20,NA,1610.616,126.9086,1158.88,92.45,144.2224,1922.846,1954.584,243.9421,3252.388,3308.637,NA,NA,NA,NA,NA,NA,NA,2016,4,"fluxa"
"s2",NA,2016-04-27,NA,1759.727,128.2791,1219.8,88.92,144.1376,1921.354,1921.513,239.8856,3197.676,3197.941,NA,NA,NA,NA,NA,NA,NA,2016,4,"fluxa"
"s2",0.31,2016-05-04,0.92,1453.83,149.1108,1779.44,229.68,260.8749,3464.418,2129.47,406.5926,5399.55,3318.935,1334.777,1334.777,2080.347,2080.347,1035.004,1081.12,46.3,2016,5,"fluxa"
"s2",0.3526087,2016-05-11,0.9088406,1511.298,164.0861,1765.59,228.8195,250.3043,3199.715,2092.773,392.0148,5005.241,3279.996,1288.93,1288.93,2026.178,2026.178,1087.06,1244.405,44.55507,2016,5,"fluxa"
"s2",0.3952174,2016-05-18,0.8976812,1568.765,179.0613,1751.74,227.959,239.7338,2935.011,2056.077,377.437,4610.931,3241.057,1243.083,1243.083,1972.01,1972.01,1139.115,1407.689,42.81014,2016,5,"fluxa"
"s2",0.4378261,2016-05-25,0.8865217,1626.233,194.0366,1737.891,227.0985,229.1633,2670.308,2019.38,362.8592,4216.622,3202.119,1197.237,1197.237,1917.841,1917.841,1191.17,1570.974,41.06522,2016,5,"fluxa"
"s2",0.4804348,2016-06-01,0.8753623,1683.7,209.0118,1724.041,226.238,218.5928,2405.604,1982.684,348.2814,3822.313,3163.18,1151.39,1151.39,1863.672,1863.672,1243.226,1734.259,39.32029,2016,6,"fluxa"
"s2",0.5230435,2016-06-08,0.8642029,1741.168,223.9871,1710.191,225.3776,208.0222,2140.901,1945.987,333.7036,3428.004,3124.241,1105.544,1105.544,1809.503,1809.503,1295.281,1897.543,37.57536,2016,6,"fluxa"
"s2",0.5656522,2016-06-15,0.8530435,1840.43,240.8171,1791.832,247.6619,199.5562,1929.176,1898.154,323.2241,3125.96,3071.554,1059.697,1059.697,1755.335,1755.335,1347.336,2060.828,35.83043,2016,6,"fluxa"
"s2",0.6082609,2016-06-22,0.8418841,2190.456,268.7753,2446.419,408.8152,203.7169,2035.321,1783.5,337.334,3377.51,2936.377,1013.85,1013.85,1701.166,1701.166,1399.391,2224.112,34.08551,2016,6,"fluxa"
"s2",0.6508696,2016-06-29,0.8307246,2540.483,296.7336,3101.006,569.9686,207.8776,2141.466,1668.847,351.444,3629.06,2801.199,968.0038,968.0038,1646.997,1646.997,1451.447,2387.397,32.34058,2016,6,"fluxa"
"s2",0.6934783,2016-07-06,0.8195652,2890.51,324.6919,3755.592,731.1219,212.0383,2247.611,1554.194,365.554,3880.61,2666.022,922.1572,922.1572,1592.828,1592.828,1503.502,2550.682,30.59565,2016,7,"fluxa"
"s2",0.7255556,2016-07-13,0.8214286,3132.789,341.9559,4227.179,848.0474,214.8811,2374.097,1481.258,375.9339,4149.885,2588.953,893.011,893.011,1561.234,1561.234,1521.442,2631.98,29.27222,2016,7,"fluxa"
"s2",0.6944444,2016-07-20,0.9014286,2728.581,295.0542,3600.767,699.6059,209.8165,2622.631,1658.625,363.9337,4525.507,2860.534,964.0671,964.0671,1665.088,1665.088,1334.688,2221.36,30.47778,2016,7,"fluxa"
"s2",0.6633333,2016-07-27,0.9814286,2324.374,248.1525,2974.356,551.1644,204.7519,2871.165,1835.992,351.9334,4901.129,3132.114,1035.123,1035.123,1768.942,1768.942,1147.934,1810.74,31.68333,2016,7,"fluxa"
"s2",0.6322222,2016-08-03,1.061429,1920.167,201.2508,2347.944,402.723,199.6873,3119.699,2013.359,339.9331,5276.751,3403.694,1106.179,1106.179,1872.795,1872.795,961.1799,1400.12,32.88889,2016,8,"fluxa"
"s2",0.6011111,2016-08-10,1.141429,1515.96,154.3492,1721.532,254.2815,194.6227,3368.233,2190.726,327.9329,5652.373,3675.274,1177.235,1177.235,1976.649,1976.649,774.4259,989.5,34.09444,2016,8,"fluxa"
"s2",0.57,2016-08-17,1.221429,1111.753,107.4475,1095.12,105.84,189.558,3616.768,2368.093,315.9326,6027.995,3946.854,1248.292,1248.292,2080.503,2080.503,587.672,578.88,35.3,2016,8,"fluxa"
"s2",NA,2016-08-24,1.301429,1293.674,199.5453,1477.455,257.4341,222.7444,3173.897,2099.619,362.8959,5239.701,3464.365,1113.471,1135.276,1836.656,1870.787,776.9842,839.1763,37.01111,2016,8,"fluxa"
"s2",NA,2016-08-31,1.381429,1475.596,291.6432,1859.79,409.0281,255.9307,2731.026,1831.145,409.8592,4451.406,2981.876,978.6505,1022.26,1592.809,1661.071,966.2964,1099.473,38.72222,2016,8,"fluxa"
"s2",NA,2016-09-07,1.461429,1657.518,383.741,2242.124,560.6222,289.1171,2288.155,1562.671,456.8225,3663.112,2499.387,843.8299,909.2446,1348.963,1451.356,1155.609,1359.769,40.43333,2016,9,"fluxa"
"s2",NA,2016-09-14,1.534651,1809.371,458.0414,2559.918,689.0865,316.4327,1902.636,1342.246,495.2255,2977.665,2100.463,724.7548,815.4082,1134.272,1276.059,1308.391,1572.227,42.03256,2016,9,"fluxa"
"s2",NA,2016-09-21,1.567209,1780.813,425.5573,2490.465,678.7721,308.5236,1861.233,1410.113,482.2668,2909.297,2202.93,700.1518,836.6471,1094.52,1307.275,1241.995,1497.656,42.96047,2016,9,"fluxa"
"s2",NA,2016-09-28,1.599767,1752.256,393.0732,2421.012,668.4577,300.6145,1819.829,1477.979,469.3082,2840.93,2305.398,675.5488,857.8861,1054.768,1338.492,1175.599,1423.085,43.88837,2016,9,"fluxa"
"s2",NA,2016-10-05,1.632326,1723.698,360.5891,2351.559,658.1433,292.7055,1778.426,1545.846,456.3495,2772.563,2407.865,650.9459,879.125,1015.015,1369.708,1109.203,1348.513,44.81628,2016,10,"fluxa"
"s2",NA,2016-10-12,1.664884,1695.141,328.1049,2282.106,647.8288,284.7964,1737.023,1613.713,443.3908,2704.196,2510.332,626.3429,900.364,975.2626,1400.925,1042.807,1273.942,45.74419,2016,10,"fluxa"
"s2",NA,2016-10-19,1.697442,1666.583,295.6208,2212.653,637.5144,276.8873,1695.62,1681.58,430.4321,2635.829,2612.799,601.7399,921.6029,935.5101,1432.141,976.4105,1199.371,46.67209,2016,10,"fluxa"
"s2",NA,2016-10-26,1.73,1638.026,263.1367,2143.2,627.2,268.9783,1654.216,1749.447,417.4734,2567.462,2715.267,577.1369,942.8419,895.7577,1463.358,910.0144,1124.8,47.6,2016,10,"fluxa"
"s2",NA,2016-11-02,NA,1716.556,245.1831,1999.32,555.34,248.0699,1686.462,1755.91,385.6225,2628.794,2715,NA,NA,NA,NA,NA,NA,NA,2016,11,"fluxa"
"s2",NA,2016-11-09,NA,1795.086,227.2295,1855.44,483.48,227.1616,1718.708,1762.374,353.7715,2690.126,2714.733,NA,NA,NA,NA,NA,NA,NA,2016,11,"fluxa"
"s2",NA,2016-11-16,NA,1873.616,209.2759,1711.56,411.62,206.2533,1750.953,1768.837,321.9206,2751.458,2714.466,NA,NA,NA,NA,NA,NA,NA,2016,11,"fluxa"
"s2",NA,2016-11-23,NA,1952.145,191.3223,1567.68,339.76,185.345,1783.199,1775.301,290.0696,2812.79,2714.199,NA,NA,NA,NA,NA,NA,NA,2016,11,"fluxa"
"s2",NA,2016-11-30,NA,2030.675,173.3687,1423.8,267.9,164.4367,1815.445,1781.764,258.2187,2874.122,2713.932,NA,NA,NA,NA,NA,NA,NA,2016,11,"fluxa"
"s2",NA,2016-12-07,NA,2109.205,155.4151,1279.92,196.04,143.5284,1847.691,1788.228,226.3678,2935.454,2713.665,NA,NA,NA,NA,NA,NA,NA,2016,12,"fluxa"
"s2",NA,2016-12-14,NA,2187.735,137.4615,1136.04,124.18,122.6201,1879.936,1794.691,194.5168,2996.786,2713.398,NA,NA,NA,NA,NA,NA,NA,2016,12,"fluxa"
"s2",NA,2016-12-21,NA,2266.265,119.5079,992.16,52.32,101.7118,1912.182,1801.155,162.6659,3058.118,2713.131,NA,NA,NA,NA,NA,NA,NA,2016,12,"fluxa"
"s2",NA,2016-12-28,NA,2111.865,132.3745,1220.689,93.49647,153.8696,2127.773,1807.618,241.929,3368.303,2712.864,NA,NA,NA,NA,NA,NA,NA,2016,12,"fluxa"
"s2",NA,2017-01-04,NA,1957.466,145.2411,1449.219,134.6729,206.0274,2343.365,1814.082,321.1921,3678.488,2712.597,NA,NA,NA,NA,NA,NA,NA,2017,1,"fluxa"
"s2",NA,2017-01-11,NA,1803.067,158.1077,1677.748,175.8494,258.1852,2558.956,1820.545,400.4552,3988.673,2712.33,NA,NA,NA,NA,NA,NA,NA,2017,1,"fluxa"
"s2",NA,2017-01-18,NA,1648.668,170.9744,1906.278,217.0259,310.3431,2774.547,1827.009,479.7183,4298.858,2712.063,NA,NA,NA,NA,NA,NA,NA,2017,1,"fluxa"
"s2",NA,2017-01-25,NA,1576.459,184.6174,2146.831,252.3077,348.3047,3027.546,1833.472,539.157,4697.314,2711.796,NA,NA,NA,NA,NA,NA,NA,2017,1,"fluxa"
"s2",NA,2017-02-01,NA,1997.393,202.9189,2459.526,252.2215,301.0891,3504.993,1839.935,479.6493,5625.398,2711.529,NA,NA,NA,NA,NA,NA,NA,2017,2,"fluxa"
"s2",NA,2017-02-08,NA,2261.293,208.1891,2604.141,241.9051,263.1304,3932.689,1846.399,429.203,6397.006,2711.262,NA,NA,NA,NA,NA,NA,NA,2017,2,"fluxa"
"s2",NA,2017-02-15,NA,2132.606,180.881,2328.556,206.013,248.3139,4236.007,1852.862,401.4099,6777.427,2710.995,NA,NA,NA,NA,NA,NA,NA,2017,2,"fluxa"
"s2",NA,2017-02-22,NA,2003.919,153.5729,2052.971,170.1209,233.4974,4539.325,1859.326,373.6169,7157.848,2710.728,NA,NA,NA,NA,NA,NA,NA,2017,2,"fluxa"
"s2",NA,2017-03-01,NA,1875.231,126.2648,1777.386,134.2288,218.6809,4842.643,1865.789,345.8238,7538.269,2710.461,NA,NA,NA,NA,NA,NA,NA,2017,3,"fluxa"
"s2",NA,2017-03-08,NA,1746.544,98.95674,1501.801,98.33674,203.8643,5145.961,1872.253,318.0307,7918.69,2710.194,NA,NA,NA,NA,NA,NA,NA,2017,3,"fluxa"
"s2",NA,2017-03-15,NA,1617.857,71.64866,1226.216,62.44465,189.0478,5449.279,1878.716,290.2377,8299.111,2709.927,NA,NA,NA,NA,NA,NA,NA,2017,3,"fluxa"
"s2",NA,2017-03-22,NA,1490.806,58.75207,977.7159,38.13793,176.6109,5532.314,1885.18,266.5471,8357.027,2709.66,NA,NA,NA,NA,NA,NA,NA,2017,3,"fluxa"
"s2",NA,2017-03-29,NA,1373.566,132.3245,891.7269,83.34345,178.4511,4293.653,1891.643,267.4718,6479.913,2709.393,NA,NA,NA,NA,NA,NA,NA,2017,3,"fluxa"
"s2",NA,2017-04-05,NA,1256.327,205.8969,805.7379,128.549,180.2913,3054.992,1898.107,268.3964,4602.799,2709.126,NA,NA,NA,NA,NA,NA,NA,2017,4,"fluxa"
"s2",NA,2017-04-12,NA,1139.087,279.4693,719.749,173.7545,182.1315,1816.332,1904.57,269.3211,2725.686,2708.859,NA,NA,NA,NA,NA,NA,NA,2017,4,"fluxa"
"s2",NA,2017-04-19,NA,1021.848,353.0417,633.76,218.96,183.9717,577.6712,1911.033,270.2458,848.5718,2708.592,NA,NA,NA,NA,NA,NA,NA,2017,4,"fluxa"
"s2",NA,2017-04-26,NA,1226.81,376.5177,654.8094,208.9624,171.564,569.6557,1917.497,251.3911,834.0607,2708.325,NA,NA,NA,NA,NA,NA,NA,2017,4,"fluxa"
"s2",NA,2017-05-03,NA,1431.773,399.9936,675.8588,198.9647,159.1564,561.6403,1923.96,232.5364,819.5497,2708.058,NA,NA,NA,NA,NA,NA,NA,2017,5,"fluxa"
"s2",NA,2017-05-10,NA,1636.736,423.4695,696.9082,188.9671,146.7487,553.6248,1930.424,213.6817,805.0386,2707.791,NA,NA,NA,NA,NA,NA,NA,2017,5,"fluxa"
"s2",NA,2017-05-17,NA,1841.699,446.9454,717.9576,178.9694,134.341,545.6094,1936.887,194.827,790.5276,2707.524,NA,NA,NA,NA,NA,NA,NA,2017,5,"fluxa"
"s2",NA,2017-05-24,NA,2006.042,469.9241,742.5253,175.3105,125.6643,549.2492,1943.351,181.3292,792.4874,2707.257,NA,NA,NA,NA,NA,NA,NA,2017,5,"fluxa"
"s2",NA,2017-05-31,NA,1926.668,489.919,788.2021,209.6842,139.3733,622.821,1949.814,199.9729,893.2719,2706.99,NA,NA,NA,NA,NA,NA,NA,2017,5,"fluxa"
"s2",NA,2017-06-07,NA,1847.295,509.9139,833.8789,244.0579,153.0824,696.3928,1956.278,218.6166,994.0565,2706.723,NA,NA,NA,NA,NA,NA,NA,2017,6,"fluxa"
"s2",NA,2017-06-14,NA,1767.921,529.9088,879.5558,278.4316,166.7914,769.9645,1962.741,237.2603,1094.841,2706.456,NA,NA,NA,NA,NA,NA,NA,2017,6,"fluxa"
"s2",NA,2017-06-21,NA,1688.547,549.9038,925.2326,312.8053,180.5005,843.5363,1969.205,255.904,1195.626,2706.189,NA,NA,NA,NA,NA,NA,NA,2017,6,"fluxa"
"s2",NA,2017-06-28,NA,1609.173,569.8987,970.9095,347.1789,194.2095,917.108,1975.668,274.5477,1296.41,2705.922,NA,NA,NA,NA,NA,NA,NA,2017,6,"fluxa"
"s2",NA,2017-07-05,NA,1835.013,501.6043,1238.671,323.6333,227.5689,1717.88,1982.131,315.4366,2352.444,2705.655,620.4497,573.0384,850.6212,810.2335,1108.281,741.0556,NA,2017,7,"fluxa"
"s2",NA,2017-07-12,NA,2182.938,397.9943,1595.267,276.92,268.7885,2809.531,1988.595,365.2235,3790.578,2705.388,987.978,562.7661,1333.632,792.0911,1224.682,888.4133,NA,2017,7,"fluxa"
"s2",NA,2017-07-19,NA,2492.868,362.9877,1891.59,266.2714,302.5089,3626.229,1995.058,405.2138,4862.816,2705.121,NA,NA,NA,NA,NA,NA,NA,2017,7,"fluxa"
"s2",NA,2017-07-26,NA,2574.824,739.6021,1826.28,472.0114,291.2347,2793.206,2001.522,386.4239,3739.68,2704.854,NA,NA,NA,NA,NA,NA,NA,2017,7,"fluxa"
"s2",NA,2017-08-02,NA,2656.78,1116.216,1760.97,677.7514,279.9605,1960.183,2007.985,367.6341,2616.543,2704.587,NA,NA,NA,NA,NA,NA,NA,2017,8,"fluxa"
"s2",NA,2017-08-09,NA,2738.736,1492.831,1695.66,883.4914,268.6862,1127.161,2014.449,348.8442,1493.407,2704.32,NA,NA,NA,NA,NA,NA,NA,2017,8,"fluxa"
"s2",NA,2017-08-16,NA,2797.705,1789.441,1646.535,1047.713,260.3134,439.0084,2020.912,334.5535,564.7649,2704.053,NA,NA,NA,NA,NA,NA,NA,2017,8,"fluxa"
"s2",NA,2017-08-23,NA,2718.748,1606.029,1694.521,962.8212,269.3489,620.0803,2027.376,347.2581,803.0927,2703.786,NA,NA,NA,NA,NA,NA,NA,2017,8,"fluxa"
"s2",NA,2017-08-30,NA,2639.791,1422.616,1742.508,877.9298,278.3844,801.1522,2033.839,359.9627,1041.421,2703.519,NA,NA,NA,NA,NA,NA,NA,2017,8,"fluxa"
"s2",NA,2017-09-06,NA,2560.835,1239.204,1790.494,793.0384,287.4199,982.224,2040.303,372.6673,1279.748,2703.252,NA,NA,NA,NA,NA,NA,NA,2017,9,"fluxa"
"s2",NA,2017-09-13,NA,2481.878,1055.791,1838.48,708.1469,296.4554,1163.296,2046.766,385.3719,1518.076,2702.985,NA,NA,NA,NA,NA,NA,NA,2017,9,"fluxa"
"s2",NA,2017-09-20,NA,2402.921,872.3787,1886.467,623.2555,305.4909,1344.368,2053.229,398.0765,1756.404,2702.718,NA,NA,NA,NA,NA,NA,NA,2017,9,"fluxa"
"s2",NA,2017-09-27,NA,2323.965,688.9662,1934.453,538.3641,314.5264,1525.44,2059.693,410.7811,1994.732,2702.451,NA,NA,NA,NA,NA,NA,NA,2017,9,"fluxa"
"s2",NA,2017-10-04,NA,2230.034,523.5901,1962.264,460.1516,324.6807,1730.945,2166.782,424.9501,2265.927,2836.905,319.0943,505.7174,417.8873,662.5859,499.6712,442.5095,NA,2017,10,"fluxa"
"s2",NA,2017-10-11,NA,2046.263,466.4329,1869.027,422.0126,341.5474,2083.051,2877.623,447.9054,2734.328,3779.682,489.5566,958.9795,643.5391,1261.864,528.3508,502.6358,NA,2017,10,"fluxa"
"s2",NA,2017-10-18,NA,1862.491,409.2757,1775.79,383.8737,358.4142,2435.156,3588.465,470.8607,3202.728,4722.459,660.0189,1412.242,869.191,1861.142,557.0304,562.7621,NA,2017,10,"fluxa"
"s2",NA,2017-10-25,NA,1678.72,352.1185,1682.553,345.7347,375.2809,2787.262,4299.307,493.8161,3671.128,5665.236,830.4812,1865.504,1094.843,2460.419,585.71,622.8884,NA,2017,10,"fluxa"
"s2",NA,2017-11-01,NA,1494.948,294.9612,1589.316,307.5958,392.1477,3139.368,5010.148,516.7714,4139.528,6608.013,1000.944,2318.766,1320.495,3059.697,614.3896,683.0147,NA,2017,11,"fluxa"
"s2",NA,2017-11-08,NA,1311.177,237.804,1496.079,269.4568,409.0144,3491.473,5720.99,539.7267,4607.929,7550.79,1171.406,2772.028,1546.147,3658.975,643.0692,743.1411,NA,2017,11,"fluxa"
"s2",NA,2017-11-15,NA,1346.109,209.413,1468.83,233.42,407.8984,4184.212,NA,532.5057,5432.574,NA,1433.546,NA,1860.762,NA,694.5712,758.24,NA,2017,11,"fluxa"
"s2",NA,2017-11-22,NA,1468.522,192.5284,1467.976,198.224,399.5892,5013.203,NA,513.2141,6399.718,NA,1732.357,NA,2210.964,NA,755.2023,755.328,NA,2017,11,"fluxa"
"s2",NA,2017-11-29,NA,1590.935,175.6437,1467.122,163.028,391.2801,5842.195,NA,493.9225,7366.862,NA,2031.169,NA,2561.165,NA,815.8334,752.416,NA,2017,11,"fluxa"
"s2",NA,2017-12-06,NA,1656.446,221.9119,1355.952,173.024,347.6706,4559.265,NA,438.3341,5743.591,NA,2002.417,NA,2524.701,NA,817.2407,742.469,NA,2017,12,"fluxa"
"s2",NA,2017-12-13,NA,1712.472,278.7056,1226.396,190.552,298.1777,2924.348,NA,376.6962,3688.584,NA,1919.072,NA,2423.792,NA,808.7774,731.3496,NA,2017,12,"fluxa"
"s2",NA,2017-12-20,NA,1768.498,335.4993,1096.84,208.08,248.6849,1289.431,NA,315.0583,1633.577,NA,1835.727,NA,2322.883,NA,800.314,720.2301,NA,2017,12,"fluxa"
"s2",NA,2017-12-27,NA,1743.829,296.2115,1002.713,178.86,219.3508,1279.061,NA,282.2343,1693.709,NA,1752.382,NA,2221.974,NA,791.8507,709.1107,NA,2017,12,"fluxa"
"s2",NA,2018-01-03,NA,1719.16,256.9237,908.5867,149.64,190.0168,1268.691,NA,249.4104,1753.84,NA,1669.037,NA,2121.065,NA,783.3874,697.9912,NA,2018,1,"fluxa"
"s2",NA,2018-01-10,NA,1694.491,217.636,814.46,120.42,160.6827,1258.322,NA,216.5865,1813.971,NA,1585.692,NA,2020.156,NA,774.9241,686.8718,NA,2018,1,"fluxa"
"s2",NA,2018-01-17,NA,1669.822,178.3482,720.3333,91.2,131.3487,1247.952,NA,183.7625,1874.103,NA,1502.347,NA,1919.247,NA,766.4607,675.7523,NA,2018,1,"fluxa"
"s2",NA,2018-01-24,NA,1645.153,139.0604,626.2067,61.98,102.0147,1237.582,NA,150.9386,1934.234,NA,1419.002,NA,1818.338,NA,757.9974,664.6329,NA,2018,1,"fluxa"
"s2",NA,2018-01-31,NA,1620.484,99.77266,532.08,32.76,72.68062,1227.212,NA,118.1146,1994.365,NA,1335.657,NA,1717.429,NA,749.5341,653.5134,NA,2018,1,"fluxa"
